"","participant_ID","item_ID","ACHIEVEMENT","BENEVOLENCE","CONFORMITY","HEDONISM","POWER","SECURITY","SELF","STIMULATION","TRADITION","UNIVERSALISM"
"9075","614f2d5a2e23379febd50141","80257632",-28,-7,-23,15,-29,-22,-17,-21,-25,2
"9076","614f2d5a2e23379febd50141","9223300",12,17,10,19,-8,-15,28,14,22,29
"9077","614f2d5a2e23379febd50141","97622225",35,21,25,21,35,14,28,23,30,42
"9078","614f2d5a2e23379febd50141","99526020",-32,-17,-19,-32,-29,-22,-24,-30,-19,-23
"9079","614f2d5a2e23379febd50141","99567690",2,2,-6,24,2,-19,6,17,-13,16
"9080","614f2d5a2e23379febd50141","99962781",3,18,20,4,2,5,-11,-10,22,16
"9081","614f6bad672ef7cf5ecfd965","134245347",42,33,36,0,43,46,29,0,92,36
"9082","614f6bad672ef7cf5ecfd965","149782763",31,22,0,18,0,35,32,24,20,28
"9083","614f6bad672ef7cf5ecfd965","151085454",-21,-19,11,18,-24,-20,6,2,-19,0
"9084","614f6bad672ef7cf5ecfd965","152156851",-26,28,0,-25,-27,-34,18,-23,24,26
"9085","614f6bad672ef7cf5ecfd965","16074172",5,-20,-25,5,2,-23,-21,-20,-23,-21
"9086","614f6bad672ef7cf5ecfd965","17997657",0,-8,0,80,0,0,16,16,35,-7
"9087","614f6bad672ef7cf5ecfd965","204336669",-38,-52,-42,-38,41,-46,39,50,-45,0
"9088","614f6bad672ef7cf5ecfd965","205113268",21,23,27,-17,23,26,19,-15,25,25
"9089","614f6bad672ef7cf5ecfd965","2241308",22,16,-11,22,23,-25,-24,-28,22,0
"9090","614f6bad672ef7cf5ecfd965","34952275",-17,6,-18,29,-19,-14,39,29,-19,0
"9091","614f6bad672ef7cf5ecfd965","4116102",23,29,25,22,21,21,23,19,27,23
"9092","614f6bad672ef7cf5ecfd965","55713838",17,16,28,12,2,15,-11,-5,35,-5
"9093","614f6bad672ef7cf5ecfd965","57005765",11,21,19,12,13,17,12,12,18,0
"9094","614f6bad672ef7cf5ecfd965","61210999",0,0,0,0,0,0,0,0,0,0
"9095","614f6bad672ef7cf5ecfd965","80257632",2,27,0,2,2,-28,27,29,0,0
"9096","614f6bad672ef7cf5ecfd965","9223300",21,38,2,26,-19,20,25,28,36,2
"9097","614f6bad672ef7cf5ecfd965","97622225",0,43,-4,41,0,-3,42,41,42,44
"9098","614f6bad672ef7cf5ecfd965","99526020",0,0,28,43,0,-21,31,36,31,-33
"9099","614f6bad672ef7cf5ecfd965","99567690",28,29,34,28,0,34,23,31,31,-25
"9100","614f6bad672ef7cf5ecfd965","99962781",21,60,58,19,0,2,-15,-17,59,0
"9101","614f75c032f05a135099017b","134245347",97,100,86,0,91,100,98,87,100,100
"9102","614f75c032f05a135099017b","149782763",-66,100,100,-80,-54,100,-44,33,99,95
"9103","614f75c032f05a135099017b","151085454",25,52,30,11,0,34,64,10,42,60
"9104","614f75c032f05a135099017b","152156851",-10,77,0,68,0,0,-46,28,60,0
"9105","614f75c032f05a135099017b","16074172",22,26,-32,0,20,-22,28,-14,0,19
"9106","614f75c032f05a135099017b","17997657",36,0,-7,53,51,0,0,0,0,0
"9107","614f75c032f05a135099017b","204336669",90,-100,-97,97,83,66,49,60,-97,-92
"9108","614f75c032f05a135099017b","205113268",51,61,-21,53,48,-22,60,62,33,58
"9109","614f75c032f05a135099017b","2241308",69,-52,-67,81,68,-43,90,86,-69,-47
"9110","614f75c032f05a135099017b","34952275",17,61,40,11,0,28,39,41,46,63
"9111","614f75c032f05a135099017b","4116102",60,83,0,-31,100,100,88,11,59,100
"9112","614f75c032f05a135099017b","55713838",-80,62,-38,26,-63,-38,60,53,46,60
"9113","614f75c032f05a135099017b","57005765",11,30,-32,17,0,-20,0,15,-25,0
"9114","614f75c032f05a135099017b","61210999",96,-66,-92,0,56,-76,23,0,-61,-48
"9115","614f75c032f05a135099017b","80257632",45,22,11,33,35,0,23,36,-29,0
"9116","614f75c032f05a135099017b","9223300",42,0,-91,86,30,-98,91,96,-62,0
"9117","614f75c032f05a135099017b","97622225",69,0,22,24,0,0,0,72,0,90
"9118","614f75c032f05a135099017b","99526020",36,0,-83,98,23,0,96,100,0,0
"9119","614f75c032f05a135099017b","99567690",44,0,-93,94,40,-41,98,98,-81,0
"9120","614f75c032f05a135099017b","99962781",-99,98,63,-93,-100,99,97,97,97,100
"9121","614f94479aa3b81371e09abc","134245347",100,80,60,0,74,100,100,0,100,100
"9122","614f94479aa3b81371e09abc","149782763",0,60,0,0,0,53,32,0,0,99
"9123","614f94479aa3b81371e09abc","151085454",0,0,-67,70,0,0,100,69,0,0
"9124","614f94479aa3b81371e09abc","152156851",44,100,98,0,18,97,0,36,97,0
"9125","614f94479aa3b81371e09abc","16074172",92,-66,36,81,100,26,66,90,-26,0
"9126","614f94479aa3b81371e09abc","17997657",75,0,0,90,25,0,0,30,25,0
"9127","614f94479aa3b81371e09abc","204336669",50,0,21,50,95,-26,0,97,31,0
"9128","614f94479aa3b81371e09abc","205113268",34,-58,-28,42,-71,-44,-29,35,31,0
"9129","614f94479aa3b81371e09abc","2241308",87,0,62,31,83,0,99,57,0,-45
"9130","614f94479aa3b81371e09abc","34952275",-52,0,-35,-24,-58,-58,79,50,26,0
"9131","614f94479aa3b81371e09abc","4116102",-50,100,36,-62,-51,0,67,0,42,67
"9132","614f94479aa3b81371e09abc","55713838",100,0,0,100,0,73,66,49,0,0
"9133","614f94479aa3b81371e09abc","57005765",0,25,100,0,0,25,50,0,75,26
"9134","614f94479aa3b81371e09abc","61210999",84,-68,-73,50,100,100,100,0,-73,0
"9135","614f94479aa3b81371e09abc","80257632",-25,0,-40,75,75,-19,-25,50,0,0
"9136","614f94479aa3b81371e09abc","9223300",0,0,-39,52,0,0,76,25,0,0
"9137","614f94479aa3b81371e09abc","97622225",0,48,-59,0,0,54,44,36,23,60
"9138","614f94479aa3b81371e09abc","99526020",100,63,0,100,0,38,-15,0,0,72
"9139","614f94479aa3b81371e09abc","99567690",63,0,-64,100,0,0,99,100,0,0
"9140","614f94479aa3b81371e09abc","99962781",83,100,70,0,0,0,82,0,73,41
"9141","614f9b04b5dbb3cea5a74d98","134245347",0,0,30,37,0,72,45,25,32,79
"9142","614f9b04b5dbb3cea5a74d98","149782763",0,95,92,0,0,88,0,-43,99,90
"9143","614f9b04b5dbb3cea5a74d98","151085454",-87,0,22,-73,0,-76,-100,-89,17,-32
"9144","614f9b04b5dbb3cea5a74d98","152156851",-50,23,-28,25,0,-31,-24,44,26,-26
"9145","614f9b04b5dbb3cea5a74d98","16074172",71,-67,-79,67,55,-69,59,60,-58,-58
"9146","614f9b04b5dbb3cea5a74d98","17997657",0,0,0,18,0,0,0,0,100,0
"9147","614f9b04b5dbb3cea5a74d98","204336669",36,-26,-20,83,47,-16,24,78,0,-18
"9148","614f9b04b5dbb3cea5a74d98","205113268",88,37,14,-29,56,-10,71,77,63,24
"9149","614f9b04b5dbb3cea5a74d98","2241308",-87,-44,-83,76,-82,20,61,70,-51,14
"9150","614f9b04b5dbb3cea5a74d98","34952275",51,36,65,-60,0,31,-47,-46,0,32
"9151","614f9b04b5dbb3cea5a74d98","4116102",46,49,96,67,19,93,-45,14,96,-17
"9152","614f9b04b5dbb3cea5a74d98","55713838",0,26,20,-33,0,0,0,34,37,0
"9153","614f9b04b5dbb3cea5a74d98","57005765",0,96,0,31,0,87,-25,53,0,40
"9154","614f9b04b5dbb3cea5a74d98","61210999",-29,-10,-60,26,-65,-16,85,100,-75,-35
"9155","614f9b04b5dbb3cea5a74d98","80257632",-47,0,-28,-44,-96,51,66,58,0,-41
"9156","614f9b04b5dbb3cea5a74d98","9223300",30,56,28,53,0,49,59,64,59,14
"9157","614f9b04b5dbb3cea5a74d98","97622225",39,33,0,-29,0,56,58,30,0,55
"9158","614f9b04b5dbb3cea5a74d98","99526020",0,70,-23,95,0,52,97,98,-30,0
"9159","614f9b04b5dbb3cea5a74d98","99567690",28,30,-22,51,0,31,-17,69,-42,0
"9160","614f9b04b5dbb3cea5a74d98","99962781",37,85,100,-89,56,0,-89,-87,100,35
"9161","614fe928ee74672d687154bf","134245347",-42,2,-42,-53,-43,-38,-47,-54,69,67
"9162","614fe928ee74672d687154bf","149782763",35,44,-43,0,0,-35,0,0,-48,44
"9163","614fe928ee74672d687154bf","151085454",-62,-48,-61,-65,-56,-58,-57,-58,-57,-50
"9164","614fe928ee74672d687154bf","152156851",-26,-52,-60,100,-18,-52,-26,100,-55,-35
"9165","614fe928ee74672d687154bf","16074172",65,-47,-41,50,57,-43,-52,-48,-39,-45
"9166","614fe928ee74672d687154bf","17997657",0,0,0,62,0,0,0,0,0,0
"9167","614fe928ee74672d687154bf","204336669",67,-56,-60,100,89,-58,47,71,-63,-63
"9168","614fe928ee74672d687154bf","205113268",55,43,30,38,-34,-16,100,46,41,67
"9169","614fe928ee74672d687154bf","2241308",-54,-60,-54,99,49,-60,-65,78,-56,-66
"9170","614fe928ee74672d687154bf","34952275",76,-30,-47,-40,-57,-52,44,100,-45,41
"9171","614fe928ee74672d687154bf","4116102",92,63,64,-46,79,62,29,-32,53,-47
"9172","614fe928ee74672d687154bf","55713838",37,-18,-29,-70,33,-32,-52,33,-23,-27
"9173","614fe928ee74672d687154bf","57005765",49,0,0,0,0,0,40,0,0,0
"9174","614fe928ee74672d687154bf","61210999",58,-53,43,-44,53,-22,-46,53,-44,-30
"9175","614fe928ee74672d687154bf","80257632",-50,-43,-33,79,69,-33,-34,-37,-33,-37
"9176","614fe928ee74672d687154bf","9223300",0,47,0,81,0,0,0,0,0,0
"9177","614fe928ee74672d687154bf","97622225",69,-37,-32,-33,-52,-46,93,59,-50,46
"9178","614fe928ee74672d687154bf","99526020",25,-39,-34,99,-47,-57,49,65,-61,-38
"9179","614fe928ee74672d687154bf","99567690",-62,-47,-50,54,-62,-36,33,-49,-36,-41
"9180","614fe928ee74672d687154bf","99962781",0,95,100,0,0,100,0,0,100,100
"9181","6150a6b64314e84dad356e00","134245347",8,100,40,-100,-100,39,100,-57,100,100
"9182","6150a6b64314e84dad356e00","149782763",0,11,12,0,0,47,0,0,27,10
"9183","6150a6b64314e84dad356e00","151085454",0,-9,-18,55,0,0,35,100,-2,0
"9184","6150a6b64314e84dad356e00","152156851",-30,-21,-16,45,0,0,-13,0,0,0
"9185","6150a6b64314e84dad356e00","16074172",-36,-32,-42,25,-35,-34,-9,37,-39,-32
"9186","6150a6b64314e84dad356e00","17997657",0,16,22,0,0,21,0,0,48,45
"9187","6150a6b64314e84dad356e00","204336669",-32,0,0,26,-67,0,37,26,0,0
"9188","6150a6b64314e84dad356e00","205113268",33,58,20,-79,4,48,73,11,56,55
"9189","6150a6b64314e84dad356e00","2241308",-26,-31,-82,42,-25,-66,43,42,-31,-37
"9190","6150a6b64314e84dad356e00","34952275",19,6,8,0,0,0,5,10,18,21
"9191","6150a6b64314e84dad356e00","4116102",25,73,39,0,0,12,0,0,47,57
"9192","6150a6b64314e84dad356e00","55713838",12,0,5,0,11,0,-18,11,18,-9
"9193","6150a6b64314e84dad356e00","57005765",25,24,0,26,0,0,22,23,16,0
"9194","6150a6b64314e84dad356e00","61210999",0,-40,-31,0,-19,-20,0,0,0,-26
"9195","6150a6b64314e84dad356e00","80257632",0,0,6,30,0,8,31,15,17,9
"9196","6150a6b64314e84dad356e00","9223300",0,67,0,32,0,0,0,37,0,0
"9197","6150a6b64314e84dad356e00","97622225",0,0,0,0,0,0,25,23,0,37
"9198","6150a6b64314e84dad356e00","99526020",0,14,29,40,0,0,14,39,14,18
"9199","6150a6b64314e84dad356e00","99567690",11,10,-2,17,0,0,19,11,11,15
"9200","6150a6b64314e84dad356e00","99962781",10,35,17,-69,32,9,0,-23,100,52
"9201","6150a73a1ceb25b4c866c4ee","134245347",0,23,40,0,0,57,0,0,56,22
"9202","6150a73a1ceb25b4c866c4ee","149782763",0,31,0,-29,0,0,0,-39,0,0
"9203","6150a73a1ceb25b4c866c4ee","151085454",0,0,0,0,0,0,0,0,0,0
"9204","6150a73a1ceb25b4c866c4ee","152156851",0,0,0,-65,0,0,-47,0,0,0
"9205","6150a73a1ceb25b4c866c4ee","16074172",36,-20,-72,0,32,0,48,10,-38,0
"9206","6150a73a1ceb25b4c866c4ee","17997657",0,15,0,72,0,0,0,7,17,0
"9207","6150a73a1ceb25b4c866c4ee","204336669",18,0,0,10,16,0,13,12,0,0
"9208","6150a73a1ceb25b4c866c4ee","205113268",0,0,0,37,0,0,46,17,0,0
"9209","6150a73a1ceb25b4c866c4ee","2241308",0,0,-74,0,28,0,81,0,-43,0
"9210","6150a73a1ceb25b4c866c4ee","34952275",38,35,-72,12,-34,0,93,48,-40,67
"9211","6150a73a1ceb25b4c866c4ee","4116102",0,14,0,25,0,0,0,0,0,15
"9212","6150a73a1ceb25b4c866c4ee","55713838",0,5,74,-72,0,39,-65,-30,60,0
"9213","6150a73a1ceb25b4c866c4ee","57005765",0,0,0,23,0,0,18,20,0,0
"9214","6150a73a1ceb25b4c866c4ee","61210999",0,37,22,0,0,0,0,0,35,0
"9215","6150a73a1ceb25b4c866c4ee","80257632",0,0,0,0,0,0,0,0,0,0
"9216","6150a73a1ceb25b4c866c4ee","9223300",0,0,0,82,0,0,12,21,0,0
"9217","6150a73a1ceb25b4c866c4ee","97622225",0,84,0,28,0,89,28,28,0,91
"9218","6150a73a1ceb25b4c866c4ee","99526020",0,21,-95,100,0,0,75,100,-69,31
"9219","6150a73a1ceb25b4c866c4ee","99567690",0,0,0,0,0,0,0,0,0,0
"9220","6150a73a1ceb25b4c866c4ee","99962781",-86,100,26,-100,-88,29,-20,-76,32,85
"9221","6150a804b2b8460b9eb0bef1","134245347",100,100,0,-100,100,100,0,-100,100,100
"9222","6150a804b2b8460b9eb0bef1","149782763",55,0,65,0,0,0,0,0,67,0
"9223","6150a804b2b8460b9eb0bef1","151085454",0,40,0,0,0,55,-41,-37,24,51
"9224","6150a804b2b8460b9eb0bef1","152156851",17,0,64,0,90,0,0,0,44,0
"9225","6150a804b2b8460b9eb0bef1","16074172",53,0,0,-100,20,0,0,78,0,50
"9226","6150a804b2b8460b9eb0bef1","17997657",77,28,0,0,100,-48,0,51,70,-77
"9227","6150a804b2b8460b9eb0bef1","204336669",0,0,0,50,38,0,0,100,0,0
"9228","6150a804b2b8460b9eb0bef1","205113268",30,-37,0,100,0,0,39,78,0,-100
"9229","6150a804b2b8460b9eb0bef1","2241308",0,0,0,0,23,0,44,53,0,0
"9230","6150a804b2b8460b9eb0bef1","34952275",32,0,0,0,0,0,34,0,0,24
"9231","6150a804b2b8460b9eb0bef1","4116102",63,100,72,-100,81,100,0,0,73,100
"9232","6150a804b2b8460b9eb0bef1","55713838",0,0,0,0,20,0,35,0,0,0
"9233","6150a804b2b8460b9eb0bef1","57005765",38,0,0,0,0,0,35,0,33,0
"9234","6150a804b2b8460b9eb0bef1","61210999",57,72,0,-45,0,100,31,37,0,48
"9235","6150a804b2b8460b9eb0bef1","80257632",62,0,0,0,63,23,42,0,0,0
"9236","6150a804b2b8460b9eb0bef1","9223300",40,0,0,22,0,0,0,33,0,25
"9237","6150a804b2b8460b9eb0bef1","97622225",72,70,0,-72,71,75,66,-81,68,60
"9238","6150a804b2b8460b9eb0bef1","99526020",0,0,0,100,0,0,0,81,0,0
"9239","6150a804b2b8460b9eb0bef1","99567690",0,0,51,0,0,0,52,0,0,0
"9240","6150a804b2b8460b9eb0bef1","99962781",0,46,45,83,83,43,0,0,53,0
"9241","6151517926ff8f856c7bc8d4","134245347",82,31,81,69,82,70,52,37,88,30
"9242","6151517926ff8f856c7bc8d4","149782763",18,74,20,-21,0,17,29,0,33,36
"9243","6151517926ff8f856c7bc8d4","151085454",10,-23,10,39,-18,-42,67,62,-26,-36
"9244","6151517926ff8f856c7bc8d4","152156851",12,13,-24,43,-5,-9,36,41,-14,-37
"9245","6151517926ff8f856c7bc8d4","16074172",59,-14,16,24,37,10,17,19,-3,19
"9246","6151517926ff8f856c7bc8d4","17997657",-15,23,36,26,-25,25,19,31,59,32
"9247","6151517926ff8f856c7bc8d4","204336669",57,-24,-17,52,66,-32,65,42,-21,-34
"9248","6151517926ff8f856c7bc8d4","205113268",89,37,-36,48,24,-17,66,67,-10,31
"9249","6151517926ff8f856c7bc8d4","2241308",-11,-14,-17,-17,-5,-45,52,40,-15,-34
"9250","6151517926ff8f856c7bc8d4","34952275",-12,-15,-19,-22,-19,-39,58,22,-14,13
"9251","6151517926ff8f856c7bc8d4","4116102",32,27,35,-23,38,44,19,25,45,-19
"9252","6151517926ff8f856c7bc8d4","55713838",24,32,25,-39,13,-15,32,25,33,-32
"9253","6151517926ff8f856c7bc8d4","57005765",-23,32,-10,15,-16,-12,55,31,-10,10
"9254","6151517926ff8f856c7bc8d4","61210999",34,-33,33,-33,45,17,18,37,17,-58
"9255","6151517926ff8f856c7bc8d4","80257632",-31,5,-36,-13,-22,-16,-11,-21,-25,-46
"9256","6151517926ff8f856c7bc8d4","9223300",36,51,-25,67,-15,-32,72,62,-24,26
"9257","6151517926ff8f856c7bc8d4","97622225",29,90,-31,42,-19,-30,68,69,-26,68
"9258","6151517926ff8f856c7bc8d4","99526020",-44,17,-42,67,-9,-15,68,58,-50,-36
"9259","6151517926ff8f856c7bc8d4","99567690",-8,33,-14,24,0,-6,29,36,-12,11
"9260","6151517926ff8f856c7bc8d4","99962781",53,-23,84,18,58,25,-25,-10,82,-34
"9261","6151ea99cc49979b38172838","134245347",63,-18,100,37,56,100,-87,-45,100,-30
"9262","6151ea99cc49979b38172838","149782763",0,66,60,10,0,0,12,0,84,0
"9263","6151ea99cc49979b38172838","151085454",-42,36,13,-26,-67,68,-36,-83,0,41
"9264","6151ea99cc49979b38172838","152156851",-81,86,50,65,-44,-41,65,62,89,41
"9265","6151ea99cc49979b38172838","16074172",100,-22,-80,41,100,0,100,80,-37,31
"9266","6151ea99cc49979b38172838","17997657",0,22,-65,62,0,0,43,91,62,59
"9267","6151ea99cc49979b38172838","204336669",100,-100,42,100,100,100,100,100,43,-100
"9268","6151ea99cc49979b38172838","205113268",89,3,-46,74,35,0,100,100,-11,77
"9269","6151ea99cc49979b38172838","2241308",66,23,73,15,31,94,85,87,99,16
"9270","6151ea99cc49979b38172838","34952275",20,47,-97,8,-16,0,84,31,-28,100
"9271","6151ea99cc49979b38172838","4116102",27,41,100,-45,25,100,13,47,100,14
"9272","6151ea99cc49979b38172838","55713838",58,25,-31,-23,29,0,46,33,63,0
"9273","6151ea99cc49979b38172838","57005765",18,35,-35,45,-17,20,73,58,-27,55
"9274","6151ea99cc49979b38172838","61210999",9,15,-87,-14,15,59,-29,-77,-46,0
"9275","6151ea99cc49979b38172838","80257632",-26,22,-9,-19,-26,-24,-24,18,-30,19
"9276","6151ea99cc49979b38172838","9223300",9,21,67,52,18,43,19,4,55,17
"9277","6151ea99cc49979b38172838","97622225",16,72,-18,-20,-66,-21,40,-20,14,61
"9278","6151ea99cc49979b38172838","99526020",13,-14,-38,73,19,0,83,74,21,79
"9279","6151ea99cc49979b38172838","99567690",-43,-35,88,60,-20,88,-74,50,88,-34
"9280","6151ea99cc49979b38172838","99962781",-79,57,12,-77,-78,15,34,32,59,55
"9281","61523f5edff0567aa388e752","134245347",48,64,49,-25,6,64,64,15,55,45
"9282","61523f5edff0567aa388e752","149782763",0,22,13,0,0,4,3,0,12,2
"9283","61523f5edff0567aa388e752","151085454",-23,-1,32,8,-17,48,8,7,35,-8
"9284","61523f5edff0567aa388e752","152156851",-33,-21,5,61,-35,-8,16,37,16,-33
"9285","61523f5edff0567aa388e752","16074172",49,-16,-23,42,25,-21,48,60,-45,7
"9286","61523f5edff0567aa388e752","17997657",0,0,0,43,0,0,0,43,18,0
"9287","61523f5edff0567aa388e752","204336669",41,-26,-24,79,35,-28,29,38,-46,-6
"9288","61523f5edff0567aa388e752","205113268",0,0,-10,20,0,0,20,20,-10,21
"9289","61523f5edff0567aa388e752","2241308",45,-14,-33,85,33,-34,70,73,-15,0
"9290","61523f5edff0567aa388e752","34952275",0,0,0,0,0,0,0,0,0,0
"9291","61523f5edff0567aa388e752","4116102",-20,61,53,-20,-40,29,20,20,62,40
"9292","61523f5edff0567aa388e752","55713838",-42,24,33,-41,-40,29,54,38,44,43
"9293","61523f5edff0567aa388e752","57005765",12,17,-13,56,0,-3,34,37,2,9
"9294","61523f5edff0567aa388e752","61210999",18,-14,-13,22,17,-8,38,53,-20,-30
"9295","61523f5edff0567aa388e752","80257632",0,2,3,2,0,15,12,2,10,4
"9296","61523f5edff0567aa388e752","9223300",36,7,-9,45,0,5,23,36,-21,17
"9297","61523f5edff0567aa388e752","97622225",6,28,2,23,0,34,69,42,14,53
"9298","61523f5edff0567aa388e752","99526020",0,10,-20,80,0,-20,60,80,-20,10
"9299","61523f5edff0567aa388e752","99567690",46,18,-11,64,9,8,32,57,-15,3
"9300","61523f5edff0567aa388e752","99962781",-40,45,56,-40,-40,9,10,-40,49,23
"9301","6152b8943ef5c73934ed350a","134245347",100,86,92,-50,100,45,95,81,92,-20
"9302","6152b8943ef5c73934ed350a","149782763",0,0,0,0,0,0,0,0,61,67
"9303","6152b8943ef5c73934ed350a","151085454",0,0,0,30,0,0,46,0,51,0
"9304","6152b8943ef5c73934ed350a","152156851",-100,0,0,100,0,0,54,0,0,0
"9305","6152b8943ef5c73934ed350a","16074172",16,17,0,-44,-45,0,28,23,0,0
"9306","6152b8943ef5c73934ed350a","17997657",0,0,34,100,0,0,0,0,30,0
"9307","6152b8943ef5c73934ed350a","204336669",84,0,0,89,81,0,84,85,-100,0
"9308","6152b8943ef5c73934ed350a","205113268",0,0,0,52,0,0,59,47,0,0
"9309","6152b8943ef5c73934ed350a","2241308",54,0,0,47,63,0,54,54,0,0
"9310","6152b8943ef5c73934ed350a","34952275",0,0,0,31,43,0,65,0,53,0
"9311","6152b8943ef5c73934ed350a","4116102",57,58,72,-81,68,69,80,46,64,82
"9312","6152b8943ef5c73934ed350a","55713838",49,35,0,33,38,0,29,51,58,0
"9313","6152b8943ef5c73934ed350a","57005765",7,18,-32,-87,9,-66,12,8,17,13
"9314","6152b8943ef5c73934ed350a","61210999",68,0,0,0,0,57,79,83,-82,74
"9315","6152b8943ef5c73934ed350a","80257632",67,42,63,52,57,0,31,84,72,57
"9316","6152b8943ef5c73934ed350a","9223300",0,0,0,45,0,-1,38,49,0,0
"9317","6152b8943ef5c73934ed350a","97622225",78,37,63,-90,53,57,42,59,75,51
"9318","6152b8943ef5c73934ed350a","99526020",0,0,0,61,0,0,62,0,0,0
"9319","6152b8943ef5c73934ed350a","99567690",0,43,39,72,0,0,70,61,68,0
"9320","6152b8943ef5c73934ed350a","99962781",100,68,75,0,0,0,82,88,70,64
"9321","615416a123f5d131c4185f85","134245347",34,2,100,-52,2,100,25,25,100,100
"9322","615416a123f5d131c4185f85","149782763",2,100,2,-62,-100,0,2,-100,100,24
"9323","615416a123f5d131c4185f85","151085454",0,0,-62,100,2,0,100,100,2,2
"9324","615416a123f5d131c4185f85","152156851",-40,16,-58,100,-40,-100,-50,-22,-18,2
"9325","615416a123f5d131c4185f85","16074172",100,2,-100,2,100,0,100,2,-22,2
"9326","615416a123f5d131c4185f85","17997657",0,2,2,28,0,0,0,0,42,22
"9327","615416a123f5d131c4185f85","204336669",60,-34,-100,100,56,-14,100,100,-100,0
"9328","615416a123f5d131c4185f85","205113268",2,30,-15,37,2,0,72,41,2,27
"9329","615416a123f5d131c4185f85","2241308",2,2,-46,100,2,2,44,100,-43,2
"9330","615416a123f5d131c4185f85","34952275",0,2,100,-100,0,47,-44,2,100,46
"9331","615416a123f5d131c4185f85","4116102",2,36,100,-100,2,100,-35,2,100,28
"9332","615416a123f5d131c4185f85","55713838",26,2,100,-29,0,39,-32,-29,45,-33
"9333","615416a123f5d131c4185f85","57005765",23,10,2,100,0,2,68,44,0,9
"9334","615416a123f5d131c4185f85","61210999",39,2,55,2,100,100,2,26,52,2
"9335","615416a123f5d131c4185f85","80257632",-20,2,-100,100,-20,-100,2,2,-100,2
"9336","615416a123f5d131c4185f85","9223300",2,2,2,25,0,0,41,29,100,42
"9337","615416a123f5d131c4185f85","97622225",0,45,19,34,0,0,39,0,0,41
"9338","615416a123f5d131c4185f85","99526020",63,31,2,100,0,0,25,100,0,0
"9339","615416a123f5d131c4185f85","99567690",11,11,0,2,8,0,12,2,0,52
"9340","615416a123f5d131c4185f85","99962781",0,100,100,-100,0,0,-100,17,100,32
"9341","6154973c69da7c97996a19f6","134245347",5,25,0,0,0,75,0,0,15,50
"9342","6154973c69da7c97996a19f6","149782763",0,30,0,15,0,79,0,0,0,30
"9343","6154973c69da7c97996a19f6","151085454",-50,-75,0,-5,0,-45,0,0,0,-90
"9344","6154973c69da7c97996a19f6","152156851",-30,-15,5,30,0,0,5,5,5,-40
"9345","6154973c69da7c97996a19f6","16074172",70,0,-23,5,50,0,15,40,0,0
"9346","6154973c69da7c97996a19f6","17997657",0,0,0,40,0,0,0,5,20,-58
"9347","6154973c69da7c97996a19f6","204336669",30,0,0,90,40,0,20,70,0,-90
"9348","6154973c69da7c97996a19f6","205113268",0,10,0,40,0,0,60,50,0,-95
"9349","6154973c69da7c97996a19f6","2241308",5,0,-10,0,20,-10,15,15,0,-90
"9350","6154973c69da7c97996a19f6","34952275",0,50,0,5,0,5,60,0,0,20
"9351","6154973c69da7c97996a19f6","4116102",10,30,45,10,5,20,-10,0,0,30
"9352","6154973c69da7c97996a19f6","55713838",25,0,25,0,0,0,0,15,15,0
"9353","6154973c69da7c97996a19f6","57005765",-10,0,0,65,-10,15,10,10,0,-80
"9354","6154973c69da7c97996a19f6","61210999",0,0,-40,0,-50,-10,-10,0,0,-100
"9355","6154973c69da7c97996a19f6","80257632",0,0,0,-10,-80,0,5,-100,0,-100
"9356","6154973c69da7c97996a19f6","9223300",0,40,0,80,0,20,0,-10,0,-70
"9357","6154973c69da7c97996a19f6","97622225",0,50,0,30,0,15,10,0,0,85
"9358","6154973c69da7c97996a19f6","99526020",0,0,0,100,0,0,60,100,0,-70
"9359","6154973c69da7c97996a19f6","99567690",25,26,0,50,0,30,0,15,0,0
"9360","6154973c69da7c97996a19f6","99962781",10,40,40,10,10,20,0,0,0,10
"9361","615528d84655a2ab9655a686","134245347",20,80,100,0,50,100,100,60,100,100
"9362","615528d84655a2ab9655a686","149782763",0,80,50,0,0,75,20,0,80,50
"9363","615528d84655a2ab9655a686","151085454",0,0,-40,75,0,0,95,95,-40,0
"9364","615528d84655a2ab9655a686","152156851",-40,-10,20,75,-10,-20,-20,75,20,25
"9365","615528d84655a2ab9655a686","16074172",20,0,-35,20,-20,0,75,50,0,75
"9366","615528d84655a2ab9655a686","17997657",-40,0,0,50,-40,0,50,70,80,0
"9367","615528d84655a2ab9655a686","204336669",100,-90,-100,100,100,-100,80,100,-100,-45
"9368","615528d84655a2ab9655a686","205113268",20,30,0,50,0,0,90,60,0,90
"9369","615528d84655a2ab9655a686","2241308",60,50,-30,60,50,-10,75,75,-30,0
"9370","615528d84655a2ab9655a686","34952275",80,40,10,70,0,0,100,70,70,100
"9371","615528d84655a2ab9655a686","4116102",0,100,100,-30,0,100,-10,0,100,75
"9372","615528d84655a2ab9655a686","55713838",70,60,80,0,30,100,10,0,90,10
"9373","615528d84655a2ab9655a686","57005765",0,0,0,40,0,0,50,60,70,0
"9374","615528d84655a2ab9655a686","61210999",10,-50,-90,25,30,-90,50,75,-50,0
"9375","615528d84655a2ab9655a686","80257632",50,0,30,20,-20,0,50,60,-20,0
"9376","615528d84655a2ab9655a686","9223300",0,60,0,60,0,0,40,70,0,20
"9377","615528d84655a2ab9655a686","97622225",0,60,40,0,0,0,70,0,61,80
